Index, CenterX, CenterY, CenterZ, LengthX, LengthY, LengthZ
401, -1900.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
402, -1900.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
403, -1900.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
404, -1900.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
405, -1900.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
406, -1900.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
407, -1900.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
408, -1900.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
409, -1900.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
410, -1900.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
411, -1900.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
412, -1900.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
413, -1900.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
414, -1900.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
415, -1900.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
416, -1900.0, -900.0, 4000.0, 200.0, 200.0, 100.0
417, -1900.0, -700.0, 4000.0, 200.0, 200.0, 100.0
418, -1900.0, -500.0, 4000.0, 200.0, 200.0, 100.0
419, -1900.0, -300.0, 4000.0, 200.0, 200.0, 100.0
420, -1900.0, -100.0, 4000.0, 200.0, 200.0, 100.0
421, -1900.0, 100.0, 4000.0, 200.0, 200.0, 100.0
422, -1900.0, 300.0, 4000.0, 200.0, 200.0, 100.0
423, -1900.0, 500.0, 4000.0, 200.0, 200.0, 100.0
424, -1900.0, 700.0, 4000.0, 200.0, 200.0, 100.0
425, -1900.0, 900.0, 4000.0, 200.0, 200.0, 100.0
426, -1900.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
427, -1900.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
428, -1900.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
429, -1900.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
430, -1900.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
431, -1900.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
432, -1900.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
433, -1900.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
434, -1900.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
435, -1900.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
436, -1900.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
437, -1900.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
438, -1900.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
439, -1900.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
440, -1900.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
441, -1700.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
442, -1700.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
443, -1700.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
444, -1700.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
445, -1700.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
446, -1700.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
447, -1700.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
448, -1700.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
449, -1700.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
450, -1700.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
451, -1700.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
452, -1700.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
453, -1700.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
454, -1700.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
455, -1700.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
456, -1700.0, -900.0, 4000.0, 200.0, 200.0, 100.0
457, -1700.0, -700.0, 4000.0, 200.0, 200.0, 100.0
458, -1700.0, -500.0, 4000.0, 200.0, 200.0, 100.0
459, -1700.0, -300.0, 4000.0, 200.0, 200.0, 100.0
460, -1700.0, -100.0, 4000.0, 200.0, 200.0, 100.0
461, -1700.0, 100.0, 4000.0, 200.0, 200.0, 100.0
462, -1700.0, 300.0, 4000.0, 200.0, 200.0, 100.0
463, -1700.0, 500.0, 4000.0, 200.0, 200.0, 100.0
464, -1700.0, 700.0, 4000.0, 200.0, 200.0, 100.0
465, -1700.0, 900.0, 4000.0, 200.0, 200.0, 100.0
466, -1700.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
467, -1700.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
468, -1700.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
469, -1700.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
470, -1700.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
471, -1700.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
472, -1700.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
473, -1700.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
474, -1700.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
475, -1700.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
476, -1700.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
477, -1700.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
478, -1700.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
479, -1700.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
480, -1700.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
481, -1500.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
482, -1500.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
483, -1500.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
484, -1500.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
485, -1500.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
486, -1500.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
487, -1500.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
488, -1500.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
489, -1500.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
490, -1500.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
491, -1500.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
492, -1500.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
493, -1500.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
494, -1500.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
495, -1500.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
496, -1500.0, -900.0, 4000.0, 200.0, 200.0, 100.0
497, -1500.0, -700.0, 4000.0, 200.0, 200.0, 100.0
498, -1500.0, -500.0, 4000.0, 200.0, 200.0, 100.0
499, -1500.0, -300.0, 4000.0, 200.0, 200.0, 100.0
500, -1500.0, -100.0, 4000.0, 200.0, 200.0, 100.0
501, -1500.0, 100.0, 4000.0, 200.0, 200.0, 100.0
502, -1500.0, 300.0, 4000.0, 200.0, 200.0, 100.0
503, -1500.0, 500.0, 4000.0, 200.0, 200.0, 100.0
504, -1500.0, 700.0, 4000.0, 200.0, 200.0, 100.0
505, -1500.0, 900.0, 4000.0, 200.0, 200.0, 100.0
506, -1500.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
507, -1500.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
508, -1500.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
509, -1500.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
510, -1500.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
511, -1500.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
512, -1500.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
513, -1500.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
514, -1500.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
515, -1500.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
516, -1500.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
517, -1500.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
518, -1500.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
519, -1500.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
520, -1500.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
521, -1300.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
522, -1300.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
523, -1300.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
524, -1300.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
525, -1300.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
526, -1300.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
527, -1300.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
528, -1300.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
529, -1300.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
530, -1300.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
531, -1300.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
532, -1300.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
533, -1300.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
534, -1300.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
535, -1300.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
536, -1300.0, -900.0, 4000.0, 200.0, 200.0, 100.0
537, -1300.0, -700.0, 4000.0, 200.0, 200.0, 100.0
538, -1300.0, -500.0, 4000.0, 200.0, 200.0, 100.0
539, -1300.0, -300.0, 4000.0, 200.0, 200.0, 100.0
540, -1300.0, -100.0, 4000.0, 200.0, 200.0, 100.0
541, -1300.0, 100.0, 4000.0, 200.0, 200.0, 100.0
542, -1300.0, 300.0, 4000.0, 200.0, 200.0, 100.0
543, -1300.0, 500.0, 4000.0, 200.0, 200.0, 100.0
544, -1300.0, 700.0, 4000.0, 200.0, 200.0, 100.0
545, -1300.0, 900.0, 4000.0, 200.0, 200.0, 100.0
546, -1300.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
547, -1300.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
548, -1300.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
549, -1300.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
550, -1300.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
551, -1300.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
552, -1300.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
553, -1300.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
554, -1300.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
555, -1300.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
556, -1300.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
557, -1300.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
558, -1300.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
559, -1300.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
560, -1300.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
561, -1100.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
562, -1100.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
563, -1100.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
564, -1100.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
565, -1100.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
566, -1100.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
567, -1100.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
568, -1100.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
569, -1100.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
570, -1100.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
571, -1100.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
572, -1100.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
573, -1100.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
574, -1100.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
575, -1100.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
576, -1100.0, -900.0, 4000.0, 200.0, 200.0, 100.0
577, -1100.0, -700.0, 4000.0, 200.0, 200.0, 100.0
578, -1100.0, -500.0, 4000.0, 200.0, 200.0, 100.0
579, -1100.0, -300.0, 4000.0, 200.0, 200.0, 100.0
580, -1100.0, -100.0, 4000.0, 200.0, 200.0, 100.0
581, -1100.0, 100.0, 4000.0, 200.0, 200.0, 100.0
582, -1100.0, 300.0, 4000.0, 200.0, 200.0, 100.0
583, -1100.0, 500.0, 4000.0, 200.0, 200.0, 100.0
584, -1100.0, 700.0, 4000.0, 200.0, 200.0, 100.0
585, -1100.0, 900.0, 4000.0, 200.0, 200.0, 100.0
586, -1100.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
587, -1100.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
588, -1100.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
589, -1100.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
590, -1100.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
591, -1100.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
592, -1100.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
593, -1100.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
594, -1100.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
595, -1100.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
596, -1100.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
597, -1100.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
598, -1100.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
599, -1100.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
600, -1100.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
601, -900.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
602, -900.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
603, -900.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
604, -900.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
605, -900.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
606, -900.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
607, -900.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
608, -900.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
609, -900.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
610, -900.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
611, -900.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
612, -900.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
613, -900.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
614, -900.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
615, -900.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
616, -900.0, -900.0, 4000.0, 200.0, 200.0, 100.0
617, -900.0, -700.0, 4000.0, 200.0, 200.0, 100.0
618, -900.0, -500.0, 4000.0, 200.0, 200.0, 100.0
619, -900.0, -300.0, 4000.0, 200.0, 200.0, 100.0
620, -900.0, -100.0, 4000.0, 200.0, 200.0, 100.0
621, -900.0, 100.0, 4000.0, 200.0, 200.0, 100.0
622, -900.0, 300.0, 4000.0, 200.0, 200.0, 100.0
623, -900.0, 500.0, 4000.0, 200.0, 200.0, 100.0
624, -900.0, 700.0, 4000.0, 200.0, 200.0, 100.0
625, -900.0, 900.0, 4000.0, 200.0, 200.0, 100.0
626, -900.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
627, -900.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
628, -900.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
629, -900.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
630, -900.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
631, -900.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
632, -900.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
633, -900.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
634, -900.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
635, -900.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
636, -900.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
637, -900.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
638, -900.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
639, -900.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
640, -900.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
641, -700.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
642, -700.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
643, -700.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
644, -700.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
645, -700.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
646, -700.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
647, -700.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
648, -700.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
649, -700.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
650, -700.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
651, -700.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
652, -700.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
653, -700.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
654, -700.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
655, -700.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
656, -700.0, -900.0, 4000.0, 200.0, 200.0, 100.0
657, -700.0, -700.0, 4000.0, 200.0, 200.0, 100.0
658, -700.0, -500.0, 4000.0, 200.0, 200.0, 100.0
659, -700.0, -300.0, 4000.0, 200.0, 200.0, 100.0
660, -700.0, -100.0, 4000.0, 200.0, 200.0, 100.0
661, -700.0, 100.0, 4000.0, 200.0, 200.0, 100.0
662, -700.0, 300.0, 4000.0, 200.0, 200.0, 100.0
663, -700.0, 500.0, 4000.0, 200.0, 200.0, 100.0
664, -700.0, 700.0, 4000.0, 200.0, 200.0, 100.0
665, -700.0, 900.0, 4000.0, 200.0, 200.0, 100.0
666, -700.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
667, -700.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
668, -700.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
669, -700.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
670, -700.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
671, -700.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
672, -700.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
673, -700.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
674, -700.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
675, -700.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
676, -700.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
677, -700.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
678, -700.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
679, -700.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
680, -700.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
681, -500.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
682, -500.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
683, -500.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
684, -500.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
685, -500.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
686, -500.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
687, -500.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
688, -500.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
689, -500.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
690, -500.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
691, -500.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
692, -500.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
693, -500.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
694, -500.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
695, -500.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
696, -500.0, -900.0, 4000.0, 200.0, 200.0, 100.0
697, -500.0, -700.0, 4000.0, 200.0, 200.0, 100.0
698, -500.0, -500.0, 4000.0, 200.0, 200.0, 100.0
699, -500.0, -300.0, 4000.0, 200.0, 200.0, 100.0
700, -500.0, -100.0, 4000.0, 200.0, 200.0, 100.0
701, -500.0, 100.0, 4000.0, 200.0, 200.0, 100.0
702, -500.0, 300.0, 4000.0, 200.0, 200.0, 100.0
703, -500.0, 500.0, 4000.0, 200.0, 200.0, 100.0
704, -500.0, 700.0, 4000.0, 200.0, 200.0, 100.0
705, -500.0, 900.0, 4000.0, 200.0, 200.0, 100.0
706, -500.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
707, -500.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
708, -500.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
709, -500.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
710, -500.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
711, -500.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
712, -500.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
713, -500.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
714, -500.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
715, -500.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
716, -500.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
717, -500.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
718, -500.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
719, -500.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
720, -500.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
721, -300.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
722, -300.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
723, -300.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
724, -300.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
725, -300.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
726, -300.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
727, -300.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
728, -300.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
729, -300.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
730, -300.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
731, -300.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
732, -300.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
733, -300.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
734, -300.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
735, -300.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
736, -300.0, -900.0, 4000.0, 200.0, 200.0, 100.0
737, -300.0, -700.0, 4000.0, 200.0, 200.0, 100.0
738, -300.0, -500.0, 4000.0, 200.0, 200.0, 100.0
739, -300.0, -300.0, 4000.0, 200.0, 200.0, 100.0
740, -300.0, -100.0, 4000.0, 200.0, 200.0, 100.0
741, -300.0, 100.0, 4000.0, 200.0, 200.0, 100.0
742, -300.0, 300.0, 4000.0, 200.0, 200.0, 100.0
743, -300.0, 500.0, 4000.0, 200.0, 200.0, 100.0
744, -300.0, 700.0, 4000.0, 200.0, 200.0, 100.0
745, -300.0, 900.0, 4000.0, 200.0, 200.0, 100.0
746, -300.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
747, -300.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
748, -300.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
749, -300.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
750, -300.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
751, -300.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
752, -300.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
753, -300.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
754, -300.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
755, -300.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
756, -300.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
757, -300.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
758, -300.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
759, -300.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
760, -300.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
761, -100.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
762, -100.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
763, -100.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
764, -100.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
765, -100.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
766, -100.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
767, -100.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
768, -100.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
769, -100.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
770, -100.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
771, -100.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
772, -100.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
773, -100.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
774, -100.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
775, -100.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
776, -100.0, -900.0, 4000.0, 200.0, 200.0, 100.0
777, -100.0, -700.0, 4000.0, 200.0, 200.0, 100.0
778, -100.0, -500.0, 4000.0, 200.0, 200.0, 100.0
779, -100.0, -300.0, 4000.0, 200.0, 200.0, 100.0
780, -100.0, -100.0, 4000.0, 200.0, 200.0, 100.0
781, -100.0, 100.0, 4000.0, 200.0, 200.0, 100.0
782, -100.0, 300.0, 4000.0, 200.0, 200.0, 100.0
783, -100.0, 500.0, 4000.0, 200.0, 200.0, 100.0
784, -100.0, 700.0, 4000.0, 200.0, 200.0, 100.0
785, -100.0, 900.0, 4000.0, 200.0, 200.0, 100.0
786, -100.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
787, -100.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
788, -100.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
789, -100.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
790, -100.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
791, -100.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
792, -100.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
793, -100.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
794, -100.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
795, -100.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
796, -100.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
797, -100.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
798, -100.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
799, -100.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
800, -100.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
801, 100.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
802, 100.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
803, 100.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
804, 100.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
805, 100.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
806, 100.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
807, 100.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
